ch1_zc,ch1_ssc,ch1_mav,ch1_wl,ch1_rms,ch1_var,ch2_zc,ch2_ssc,ch2_mav,ch2_wl,ch2_rms,ch2_var,ch3_zc,ch3_ssc,ch3_mav,ch3_wl,ch3_rms,ch3_var,label
22,131,0.00267,0.24562199999999998,0.003252,1.1e-5,34,108,0.0029920000000000003,0.303601,0.0036780000000000003,1.4000000000000001e-5,37,107,0.00282,0.30661,0.0036490000000000003,1.3000000000000001e-5,6
71,157,6.190000000000001e-4,0.11353699999999999,8.24e-4,1e-6,76,161,5.3e-4,0.124872,6.65e-4,0,82,168,4.96e-4,0.123254,6.230000000000001e-4,0,0
30,123,0.002876,0.266148,0.0036090000000000002,1.3000000000000001e-5,33,95,0.003825,0.382275,0.005141,2.6000000000000002e-5,23,85,0.012391,0.79774,0.01489,2.21e-4,7
58,163,5.610000000000001e-4,0.11175,7.25e-4,1e-6,64,157,7.18e-4,0.134852,9.140000000000001e-4,1e-6,57,151,6.01e-4,0.117157,7.29e-4,1e-6,0
34,106,0.004074,0.33708899999999997,0.005695,3.2e-5,24,97,0.007790999999999999,0.7099,0.009746,9.499999999999999e-5,33,57,0.012562,1.225035,0.015981,2.5499999999999996e-4,4
25,99,0.0031320000000000002,0.28492199999999995,0.0041659999999999996,1.7e-5,28,55,0.007914000000000001,0.759655,0.009815,9.6e-5,22,104,0.0035210000000000003,0.318753,0.004602,2.1e-5,2
37,151,0.001509,0.176674,0.0019100000000000002,4e-6,31,104,0.002616,0.246061,0.0036869999999999997,1.4000000000000001e-5,36,136,0.0019329999999999998,0.191969,0.002597,7.000000000000001e-6,2
33,126,0.001925,0.211238,0.002418,6e-6,47,148,0.0010550000000000002,0.1795,0.001356,2e-6,31,120,0.002462,0.24529099999999998,0.0032450000000000005,1.1e-5,0
32,127,0.002747,0.227927,0.003761,1.4000000000000001e-5,23,61,0.009276000000000001,0.67293,0.011574,1.34e-4,24,72,0.007872,0.599092,0.0099,9.8e-5,9
49,113,0.001115,0.144847,0.00143,2e-6,46,148,0.0014789999999999998,0.171468,0.0019079999999999998,4e-6,44,151,8.439999999999999e-4,0.138224,0.0010630000000000001,1e-6,0
48,181,7.76e-4,0.15570799999999999,9.460000000000001e-4,1e-6,75,171,6.56e-4,0.135327,8.4e-4,1e-6,45,150,0.001158,0.17108299999999999,0.001437,2e-6,0
52,174,0.001059,0.148221,0.0013160000000000001,2e-6,60,177,6.34e-4,0.131185,8.060000000000001e-4,1e-6,76,175,7.14e-4,0.146541,9.21e-4,1e-6,0
15,86,0.007653,0.485831,0.009341,8.7e-5,35,66,0.007469,0.79897,0.00943,8.9e-5,28,59,0.022366,1.819882,0.028532,8.13e-4,7
24,71,0.007940000000000001,0.520336,0.010101,1.02e-4,16,55,0.022425,1.3420889999999999,0.026320999999999997,6.929999999999999e-4,20,64,0.019372,1.264831,0.025341,6.389999999999999e-4,9
28,96,0.004397,0.434345,0.005599,3.1e-5,32,86,0.006788,0.6459090000000001,0.008425,7.099999999999999e-5,35,66,0.0077540000000000005,0.8503930000000001,0.009302,8.7e-5,4
82,181,5.36e-4,0.12879100000000002,6.77e-4,0,52,161,7.4e-4,0.13536099999999998,9.27e-4,1e-6,86,181,5.31e-4,0.14594200000000002,6.92e-4,0,0
53,155,8.49e-4,0.132449,0.0010789999999999999,1e-6,39,148,0.001333,0.165338,0.001661,3e-6,36,144,0.0011710000000000002,0.149296,0.001431,2e-6,0
30,76,0.006033,0.481538,0.008326,6.9e-5,34,70,0.005152,0.5975060000000001,0.006412,4.1e-5,18,70,0.015380000000000001,1.048649,0.019458,3.7799999999999997e-4,1
63,166,6.61e-4,0.134079,8.269999999999999e-4,1e-6,50,166,9.01e-4,0.146357,0.001109,1e-6,44,147,0.001121,0.160572,0.001348,2e-6,0
49,168,0.001099,0.170681,0.001317,2e-6,51,180,8.33e-4,0.14486300000000002,9.92e-4,1e-6,51,152,0.001074,0.179964,0.001327,2e-6,0
52,158,0.0014990000000000001,0.184929,0.00198,4e-6,67,163,6.889999999999999e-4,0.137531,8.6e-4,1e-6,131,192,3.31e-4,0.135223,4.1600000000000003e-4,0,0
17,63,0.009487,0.647645,0.011734999999999999,1.38e-4,22,67,0.021386000000000002,1.47328,0.026101,6.79e-4,26,79,0.005435,0.48037299999999994,0.006445,4.2e-5,2
62,188,6.59e-4,0.140556,8.150000000000001e-4,1e-6,111,182,3.64e-4,0.11864000000000001,4.63e-4,0,78,181,4.4e-4,0.126538,5.36e-4,0,0
27,100,0.00316,0.266615,0.003914,1.4999999999999999e-5,30,85,0.0051340000000000005,0.48535100000000003,0.006489,4.2e-5,26,84,0.00509,0.461291,0.006313,4e-5,2
72,166,7.89e-4,0.149366,0.001029,1e-6,110,185,4.1900000000000005e-4,0.125139,5.51e-4,0,102,192,4.3499999999999995e-4,0.133047,5.54e-4,0,0
75,179,6.04e-4,0.13664500000000002,7.55e-4,1e-6,62,159,6.95e-4,0.13181099999999998,8.69e-4,1e-6,121,180,4.0199999999999996e-4,0.136466,5.099999999999999e-4,0,0
20,78,0.00594,0.458822,0.007626999999999999,5.7999999999999994e-5,23,74,0.008701,0.752996,0.010756,1.1599999999999999e-4,31,69,0.008201,0.718629,0.010824,1.17e-4,8
24,59,0.007537,0.565817,0.010028,1e-4,26,99,0.00485,0.44573900000000005,0.006007,3.6e-5,27,95,0.005225,0.475972,0.006755,4.6e-5,8
62,170,8.19e-4,0.13178199999999998,0.001027,1e-6,102,175,3.65e-4,0.11176099999999999,4.68e-4,0,47,169,8.289999999999999e-4,0.143242,0.001,1e-6,0
74,172,5.39e-4,0.131977,6.6e-4,0,84,182,5.070000000000001e-4,0.126228,6.41e-4,0,78,166,6.309999999999999e-4,0.14038499999999998,8.14e-4,1e-6,0
17,70,0.0065379999999999995,0.410397,0.008369,7e-5,22,84,0.005964,0.480455,0.007626000000000001,5.7999999999999994e-5,17,80,0.011997,0.9489120000000001,0.014443000000000001,2.0800000000000001e-4,1
27,111,0.0032689999999999998,0.26454099999999997,0.003974,1.6e-5,34,68,0.006417,0.5765939999999999,0.008256,6.8e-5,22,96,0.005613,0.36323099999999997,0.007418000000000001,5.5e-5,5
65,172,6.1e-4,0.13911099999999998,7.39e-4,1e-6,40,147,0.001082,0.152332,0.0013310000000000002,2e-6,29,126,0.002203,0.22423,0.0028350000000000003,8e-6,0
88,175,5.31e-4,0.140355,6.81e-4,0,67,168,6.309999999999999e-4,0.128965,7.73e-4,1e-6,103,172,3.75e-4,0.124793,4.69e-4,0,0
35,130,0.001713,0.201223,0.002275,5e-6,34,85,0.0036,0.350006,0.004396,1.9e-5,36,67,0.007118000000000001,0.6958310000000001,0.008776,7.7e-5,3
29,63,0.009006,0.634558,0.011932,1.4199999999999998e-4,26,98,0.004351,0.354195,0.005611,3.1e-5,33,101,0.004396,0.443342,0.0057540000000000004,3.3e-5,8
48,165,0.0010019999999999999,0.144143,0.0012460000000000001,2e-6,64,173,6.95e-4,0.137158,9.01e-4,1e-6,138,189,2.93e-4,0.123,3.63e-4,0,0
89,177,5.49e-4,0.144072,6.97e-4,0,52,166,7.92e-4,0.135963,0.001017,1e-6,74,182,7.95e-4,0.158796,9.85e-4,1e-6,0
81,169,6.16e-4,0.15601199999999998,7.830000000000001e-4,1e-6,79,177,5.86e-4,0.12673199999999998,7.740000000000001e-4,1e-6,61,149,8.640000000000001e-4,0.140076,0.001104,1e-6,0
102,186,3.2e-4,0.104129,3.97e-4,0,86,176,5.25e-4,0.12901700000000002,6.83e-4,0,105,184,4.3e-4,0.146044,5.35e-4,0,0
107,184,5.29e-4,0.166175,6.72e-4,0,73,183,6.580000000000001e-4,0.13331400000000002,8.6e-4,1e-6,121,192,3.38e-4,0.13388699999999998,4.13e-4,0,0
36,153,0.0011970000000000001,0.156788,0.0014759999999999999,2e-6,88,185,4.0899999999999997e-4,0.11779300000000001,5.02e-4,0,36,145,0.001325,0.161903,0.0016690000000000001,3e-6,0
66,178,6.5e-4,0.150335,8.05e-4,1e-6,77,176,5.47e-4,0.131383,6.95e-4,0,75,187,5.5e-4,0.13961500000000002,6.77e-4,0,0
32,130,0.00158,0.188091,0.001989,4e-6,23,125,0.001956,0.178015,0.0024850000000000002,6e-6,51,136,0.001052,0.165073,0.001325,2e-6,0
36,120,0.001872,0.205442,0.00227,5e-6,36,143,0.001491,0.171507,0.0019199999999999998,4e-6,18,82,0.007201999999999999,0.477447,0.009744,9.499999999999999e-5,3
92,174,5.33e-4,0.118598,7.97e-4,1e-6,33,127,0.002206,0.188027,0.0034130000000000002,1.2e-5,72,159,0.001135,0.156026,0.001801,3e-6,0
21,100,0.004222999999999999,0.363211,0.005462,2.9999999999999997e-5,35,82,0.005301,0.524914,0.006919,4.8e-5,26,79,0.0074540000000000006,0.68132,0.009082,8.2e-5,4
73,171,5.92e-4,0.139922,7.49e-4,1e-6,63,178,6.730000000000001e-4,0.134865,8.349999999999999e-4,1e-6,74,174,6.33e-4,0.142574,7.94e-4,1e-6,0
28,114,0.00296,0.22653,0.00389,1.4999999999999999e-5,32,99,0.003393,0.346506,0.004334,1.9e-5,26,74,0.007965,0.652696,0.009417,8.9e-5,3
73,179,6.09e-4,0.13865,7.59e-4,1e-6,46,151,0.001033,0.15315399999999998,0.001283,2e-6,65,158,0.00093000000000000005,0.161073,0.001214,1e-6,0
89,187,5.08e-4,0.1438,6.309999999999999e-4,0,68,178,5.769999999999999e-4,0.132413,7.23e-4,1e-6,56,179,7.87e-4,0.15574200000000002,9.8e-4,1e-6,0
82,175,5.03e-4,0.13094,6.28e-4,0,48,162,7.86e-4,0.14566300000000001,9.38e-4,1e-6,51,162,9.880000000000002e-4,0.15848099999999998,0.00123,2e-6,0
28,126,0.002553,0.238656,0.003677,1.4000000000000001e-5,39,118,0.0025039999999999997,0.235225,0.0034770000000000005,1.2e-5,20,103,0.004449,0.306674,0.0051270000000000005,2.6000000000000002e-5,5
31,158,0.0012640000000000001,0.146528,0.0015630000000000002,2e-6,33,102,0.002121,0.22343200000000002,0.0026899999999999997,7.000000000000001e-6,33,146,0.001707,0.204954,0.0021030000000000003,4e-6,0
34,146,0.001984,0.2051,0.00242,6e-6,25,101,0.0038729999999999997,0.33807600000000004,0.004732,2.2e-5,26,106,0.003043,0.28073000000000004,0.0038420000000000004,1.4999999999999999e-5,6
41,135,0.001959,0.1875,0.003038,9e-6,43,149,0.001216,0.168784,0.001574,2e-6,33,118,0.002597,0.243065,0.0033200000000000005,1.1e-5,5
69,172,6.04e-4,0.129222,7.440000000000001e-4,1e-6,74,188,5.91e-4,0.137407,7.53e-4,1e-6,47,165,8.72e-4,0.144281,0.001099,1e-6,0
77,183,5.34e-4,0.133972,6.64e-4,0,116,178,4.3499999999999995e-4,0.134982,5.83e-4,0,65,164,9.09e-4,0.153692,0.0011560000000000001,1e-6,0
74,173,6.88e-4,0.140407,8.550000000000001e-4,1e-6,42,129,0.001235,0.171819,0.001486,2e-6,77,174,6.57e-4,0.158858,8.320000000000001e-4,1e-6,0
108,175,2.73e-4,0.088228,3.37e-4,0,60,149,6.74e-4,0.13107,8.72e-4,1e-6,66,178,5.7e-4,0.132664,7.28e-4,1e-6,0
20,40,0.028111,1.607228,0.038192000000000004,0.001459,20,62,0.025706,1.938764,0.035114,0.001233,30,78,0.024984,2.489227,0.032824,0.001077,7
49,161,0.0010949999999999998,0.165648,0.001318,2e-6,59,173,6.66e-4,0.137768,8.320000000000001e-4,1e-6,121,193,4.39e-4,0.144681,5.75e-4,0,0
32,107,0.004045,0.376802,0.005881,3.5e-5,22,67,0.012165,0.9459,0.015509,2.41e-4,22,67,0.012431000000000001,0.928635,0.015590999999999999,2.4300000000000002e-4,9
87,176,4.8300000000000003e-4,0.129145,6.04e-4,0,97,186,4.58e-4,0.119796,6.309999999999999e-4,0,97,176,4.5999999999999996e-4,0.126817,5.79e-4,0,0
103,186,4.6100000000000004e-4,0.13523,6.04e-4,0,97,192,4.2e-4,0.117422,5.4e-4,0,108,185,4.04e-4,0.133237,5.05e-4,0,0
53,126,0.0058590000000000005,0.48026,0.013049000000000002,1.68e-4,67,128,0.017948,1.4153440000000002,0.038176999999999996,0.001456,50,125,0.013306,1.281678,0.027852999999999996,7.75e-4,9
30,118,0.00205,0.21670100000000003,0.002506,6e-6,33,114,0.002257,0.232039,0.0029519999999999998,9e-6,34,98,0.003447,0.36162300000000003,0.004713,2.2e-5,1
98,181,4.87e-4,0.13336099999999998,6.190000000000001e-4,0,80,163,6.349999999999999e-4,0.13800199999999999,9.140000000000001e-4,1e-6,46,172,0.001052,0.175861,0.001307,2e-6,0
50,148,0.001114,0.16401400000000002,0.001492,2e-6,43,132,0.002441,0.268977,0.003393,1.2e-5,29,81,0.006984999999999999,0.542909,0.008851000000000001,7.8e-5,8
19,61,0.0109,0.693609,0.015512999999999999,2.41e-4,34,67,0.010125,0.882,0.013384,1.7900000000000001e-4,21,78,0.008159,0.603776,0.010116,1.02e-4,8
18,101,0.004379,0.34475300000000003,0.005908,3.5e-5,17,73,0.005991,0.49595900000000004,0.007128,5.1e-5,20,95,0.006298,0.5549029999999999,0.007597,5.7999999999999994e-5,8
40,147,9.35e-4,0.136183,0.001139,1e-6,50,168,6.92e-4,0.13194,8.34e-4,1e-6,65,162,9.050000000000001e-4,0.157281,0.001137,1e-6,0
35,76,0.003549,0.34084699999999996,0.004449,2e-5,24,88,0.007198,0.599002,0.008846,7.8e-5,29,82,0.0061070000000000004,0.560811,0.007447,5.5e-5,2
51,175,7.830000000000001e-4,0.141901,9.64e-4,1e-6,90,181,5.769999999999999e-4,0.139003,7.63e-4,1e-6,70,176,7.740000000000001e-4,0.160253,0.001006,1e-6,0
22,70,0.006825,0.476034,0.008736,7.6e-5,23,77,0.005778,0.43917799999999996,0.007598000000000001,5.7999999999999994e-5,30,79,0.006342,0.5361060000000001,0.008154,6.6e-5,5
19,122,0.002424,0.203269,0.003038,9e-6,27,111,0.0026829999999999996,0.26999,0.003585,1.3000000000000001e-5,29,86,0.0068200000000000005,0.581957,0.008657999999999999,7.5e-5,3
22,73,0.0044399999999999995,0.324204,0.005292,2.8000000000000003e-5,35,81,0.006371,0.551244,0.008303,6.9e-5,28,96,0.00512,0.47491700000000003,0.006503,4.2e-5,2
56,182,7.39e-4,0.129778,9.08e-4,1e-6,93,168,5.39e-4,0.137881,7.030000000000001e-4,0,80,171,6.14e-4,0.146538,7.73e-4,1e-6,7
55,158,7.45e-4,0.132736,9.36e-4,1e-6,32,127,0.0014880000000000002,0.177751,0.0017530000000000002,3e-6,71,178,7.88e-4,0.16087200000000001,9.86e-4,1e-6,0
43,117,0.001877,0.243944,0.002301,5e-6,25,67,0.006609,0.48611400000000005,0.008249,6.8e-5,28,89,0.0039,0.37541199999999997,0.004975,2.5e-5,3
20,115,0.003357,0.27652,0.004459,2e-5,38,97,0.0032159999999999997,0.323887,0.004229,1.8e-5,32,78,0.00563,0.52358,0.006954000000000001,4.8e-5,6
40,133,0.001962,0.26013800000000004,0.002483,6e-6,26,91,0.004298,0.367679,0.0057020000000000005,3.3e-5,36,112,0.003102,0.310566,0.003951,1.6e-5,6
76,171,6.320000000000001e-4,0.153335,7.68e-4,1e-6,61,157,7.75e-4,0.14130399999999999,9.82e-4,1e-6,78,166,7.93e-4,0.158348,9.89e-4,1e-6,0
64,166,8.01e-4,0.14987799999999998,0.001018,1e-6,43,152,0.001004,0.14138299999999998,0.001225,2e-6,34,128,0.0012369999999999998,0.163364,0.001472,2e-6,0
22,113,0.003894,0.280647,0.005189,2.7000000000000002e-5,35,67,0.0072310000000000004,0.642033,0.009459,8.9e-5,38,142,0.002032,0.267656,0.002623,7.000000000000001e-6,5
28,106,0.0031309999999999997,0.297168,0.0038929999999999998,1.4999999999999999e-5,24,99,0.004457,0.403945,0.005448,2.9999999999999997e-5,24,77,0.009878,0.872308,0.013059000000000001,1.6999999999999999e-4,7
101,187,5e-4,0.13527899999999998,6.21e-4,0,52,159,9.310000000000001e-4,0.155092,0.001141,1e-6,33,154,0.001402,0.163658,0.0018399999999999998,3e-6,0
21,69,0.005637,0.466125,0.007372,5.4000000000000005e-5,38,77,0.0063490000000000005,0.588946,0.00827,6.8e-5,34,78,0.011068000000000001,1.0937860000000001,0.014003999999999999,1.96e-4,4
39,160,0.001277,0.192313,0.0015689999999999999,2e-6,36,133,0.00131,0.172,0.001557,2e-6,61,164,0.001026,0.175939,0.0013109999999999999,2e-6,0
39,135,0.001668,0.20551599999999998,0.002111,4e-6,40,147,0.0015480000000000001,0.16848,0.002045,4e-6,21,120,0.00315,0.278074,0.0039299999999999995,1.4999999999999999e-5,2
23,114,0.002356,0.20133099999999998,0.002873,8e-6,36,75,0.005183,0.45437299999999997,0.006811,4.6e-5,36,146,0.001736,0.20695999999999998,0.002292,5e-6,5
32,91,0.004409000000000001,0.373216,0.005681,3.2e-5,25,94,0.0044859999999999995,0.39426,0.00548,2.9999999999999997e-5,29,81,0.008268000000000001,0.7594489999999999,0.010482,1.1e-4,4
30,101,0.003863,0.37348400000000004,0.004998,2.5e-5,27,99,0.004857,0.49343000000000004,0.006136,3.7e-5,19,70,0.011165000000000001,0.83778,0.013669999999999998,1.8700000000000002e-4,9
55,183,5.85e-4,0.13533499999999998,7.440000000000001e-4,1e-6,69,185,6.6e-4,0.140549,8.300000000000001e-4,1e-6,66,182,7.04e-4,0.150325,9.029999999999999e-4,1e-6,0
29,60,0.010206,0.792303,0.013198,1.74e-4,30,85,0.005374,0.517245,0.006459,4.2e-5,33,78,0.010424,1.033453,0.013616999999999999,1.85e-4,1
30,111,0.002639,0.24610100000000001,0.003442,1.2e-5,24,88,0.005729,0.510252,0.007201999999999999,5.2000000000000004e-5,22,58,0.009773,0.724266,0.011872,1.4099999999999998e-4,9
104,183,5.200000000000001e-4,0.15457100000000001,6.580000000000001e-4,0,46,141,0.001212,0.156201,0.00149,2e-6,45,164,0.001099,0.16313699999999998,0.001352,2e-6,0
30,77,0.004548,0.45653299999999997,0.005657,3.2e-5,32,72,0.0065980000000000006,0.692674,0.008072,6.500000000000001e-5,28,73,0.011544,0.9784299999999999,0.014128,2e-4,4
29,106,0.003858,0.25059000000000003,0.005618,3.2e-5,28,88,0.004797999999999999,0.45390200000000003,0.00658,4.3e-5,27,103,0.004338,0.37708400000000003,0.005587,3.1e-5,9
23,92,0.004082,0.35152100000000003,0.004993,2.5e-5,33,79,0.005637,0.50713,0.006956,4.8e-5,29,61,0.010611,0.8291700000000001,0.014312,2.05e-4,4
79,176,6.42e-4,0.137208,8.060000000000001e-4,1e-6,111,178,4.5599999999999997e-4,0.122983,7.23e-4,1e-6,109,178,4.33e-4,0.13788699999999998,5.4e-4,0,0
27,88,0.004629,0.35920599999999997,0.006229,3.9e-5,14,87,0.004677000000000001,0.321412,0.005539,3.1e-5,19,91,0.004809000000000001,0.371323,0.005789,3.4e-5,1
78,170,5.99e-4,0.13559100000000002,7.43e-4,1e-6,110,186,3.38e-4,0.11782100000000001,4.1500000000000006e-4,0,98,179,4.42e-4,0.13306600000000002,5.59e-4,0,0
28,124,0.0029010000000000004,0.24565,0.0036509999999999997,1.3000000000000001e-5,24,72,0.005396,0.48663900000000004,0.0066,4.3e-5,23,92,0.004825,0.43931800000000004,0.005775,3.3e-5,5
19,100,0.0038979999999999996,0.2852,0.004715,2.2e-5,36,121,0.002293,0.24618600000000002,0.0029059999999999997,8e-6,29,82,0.006509999999999999,0.667714,0.008407,7.099999999999999e-5,3
70,182,5.25e-4,0.117575,6.56e-4,0,74,181,4.5599999999999997e-4,0.119565,5.54e-4,0,86,176,5.099999999999999e-4,0.136151,6.349999999999999e-4,0,0
32,96,0.002515,0.24900799999999998,0.00318,1e-5,36,110,0.0034939999999999997,0.313064,0.004667,2.2e-5,29,109,0.003039,0.324027,0.003841,1.4999999999999999e-5,2
91,183,4.5e-4,0.125701,5.62e-4,0,77,171,5.94e-4,0.135114,7.37e-4,1e-6,108,186,3.7999999999999997e-4,0.126373,4.68e-4,0,0
34,129,0.001637,0.18489,0.002131,5e-6,28,60,0.006722,0.552636,0.008324,6.9e-5,27,98,0.004883,0.40814,0.006377000000000001,4.1e-5,0
105,193,4.4e-4,0.13508699999999998,5.43e-4,0,39,144,0.001143,0.15173599999999998,0.001347,2e-6,49,170,8.42e-4,0.151595,0.001048,1e-6,0
82,175,5.7e-4,0.137527,7.160000000000001e-4,1e-6,94,158,5.23e-4,0.13705499999999998,6.519999999999999e-4,0,96,172,4.9e-4,0.135676,6.3e-4,0,0
87,174,5.34e-4,0.145653,6.6e-4,0,93,182,4.3e-4,0.128484,5.26e-4,0,86,180,4.96e-4,0.13410899999999998,6.2e-4,0,0
28,126,0.0026030000000000003,0.22364699999999998,0.003125,1e-5,33,91,0.0034920000000000003,0.343395,0.004535,2.1e-5,19,59,0.011286,0.83305,0.013627,1.8600000000000002e-4,3
40,97,0.0027300000000000002,0.32199099999999997,0.0035009999999999998,1.2e-5,19,82,0.007684000000000001,0.599517,0.009681,9.4e-5,24,91,0.00618,0.509414,0.007593000000000001,5.7999999999999994e-5,2
31,82,0.005346,0.467262,0.007261,5.2000000000000004e-5,25,73,0.008017,0.607252,0.009981,1e-4,31,92,0.006055,0.573114,0.007706,5.9e-5,1
27,89,0.005835,0.502339,0.007525,5.6999999999999996e-5,22,88,0.0057090000000000005,0.46601899999999996,0.007515999999999999,5.6000000000000006e-5,29,89,0.004262,0.458075,0.005247,2.8000000000000003e-5,6
47,167,9.36e-4,0.149731,0.001145,1e-6,58,169,7.469999999999999e-4,0.135774,9.660000000000001e-4,1e-6,51,156,9.1e-4,0.15866,0.001149,1e-6,0
32,91,0.0035759999999999998,0.36585500000000004,0.004497999999999999,2e-5,22,49,0.010611,0.76854,0.013106,1.72e-4,26,85,0.009604000000000001,0.680828,0.012776000000000001,1.6299999999999998e-4,5
102,201,4.5700000000000005e-4,0.147578,5.53e-4,0,51,155,9e-4,0.150508,0.001124,1e-6,60,186,7.78e-4,0.142923,9.85e-4,1e-6,0
55,146,0.001323,0.160843,0.001809,3e-6,56,155,0.001044,0.163971,0.0013800000000000002,2e-6,29,129,0.002628,0.24306599999999998,0.003261,1.1e-5,0
49,144,9.76e-4,0.140531,0.0016,3e-6,47,138,0.003081,0.247935,0.008941,8e-5,66,145,0.002373,0.302451,0.006425,4.1e-5,0
66,180,6.349999999999999e-4,0.143367,7.8e-4,1e-6,55,159,0.001036,0.153583,0.001373,2e-6,63,169,8.730000000000001e-4,0.147725,0.001088,1e-6,0
89,191,5.26e-4,0.145323,6.54e-4,0,84,190,5.269999999999999e-4,0.12626099999999998,6.63e-4,0,46,141,9.91e-4,0.162962,0.001267,2e-6,0
26,104,0.003043,0.28374299999999997,0.003886,1.4999999999999999e-5,28,87,0.005792,0.542223,0.007142,5.1e-5,20,77,0.007797,0.594312,0.009729,9.4e-5,9
37,123,0.001855,0.229402,0.002344,5e-6,26,81,0.00797,0.724428,0.010179,1.0400000000000001e-4,24,94,0.006231,0.46640699999999996,0.008075,6.500000000000001e-5,2
67,157,6.67e-4,0.116154,8.39e-4,1e-6,66,164,5.88e-4,0.130415,7.55e-4,1e-6,34,146,9.44e-4,0.141954,0.001097,1e-6,0
29,85,0.004665,0.402447,0.006004,3.6e-5,26,81,0.006514,0.514891,0.008241,6.8e-5,26,72,0.008416,0.722694,0.011061,1.22e-4,4
24,78,0.005182,0.412138,0.006279,3.9e-5,30,77,0.00642,0.578055,0.008473,7.2e-5,27,69,0.011816,0.93978,0.015583000000000001,2.42e-4,7
29,90,0.0033439999999999998,0.317216,0.004372,1.9e-5,30,81,0.005647999999999999,0.530392,0.006979000000000001,4.9e-5,24,96,0.006765,0.494421,0.008351,7e-5,2
41,122,0.002075,0.202754,0.002822,8e-6,25,78,0.007935,0.600769,0.01001,1e-4,30,105,0.004013,0.312284,0.005415,2.8999999999999997e-5,5
39,106,0.002643,0.274283,0.003426,1.2e-5,19,77,0.008954,0.615527,0.011056999999999999,1.22e-4,29,73,0.005312,0.49674399999999996,0.006595,4.3e-5,3
60,174,6.48e-4,0.137389,7.68e-4,1e-6,34,137,0.0013599999999999999,0.16652999999999998,0.001609,3e-6,98,189,5.46e-4,0.130641,8.8e-4,1e-6,0
28,125,0.002635,0.23951,0.003547,1.3000000000000001e-5,21,86,0.009375,0.6804180000000001,0.012223999999999999,1.49e-4,34,117,0.002397,0.26972399999999996,0.0029530000000000003,9e-6,5
36,133,0.001655,0.18318399999999999,0.002049,4e-6,22,94,0.004897,0.416229,0.006333,4e-5,23,87,0.0056159999999999995,0.403057,0.007849,6.2e-5,2
31,113,0.003157,0.277424,0.0038799999999999998,1.4999999999999999e-5,27,63,0.007906999999999999,0.640289,0.009719,9.4e-5,20,91,0.008486,0.655195,0.010679000000000001,1.1399999999999999e-4,4
28,99,0.00312,0.280686,0.003996,1.6e-5,25,86,0.006823999999999999,0.605358,0.00941,8.8e-5,24,65,0.015567,1.2563739999999999,0.018067,3.2599999999999996e-4,7
31,76,0.00645,0.537447,0.007877,6.2e-5,20,97,0.005156,0.44576899999999997,0.0067540000000000005,4.6e-5,25,58,0.012092,0.841733,0.015331000000000001,2.3500000000000002e-4,1
31,126,0.001744,0.203579,0.002258,5e-6,33,142,0.0014349999999999999,0.177252,0.0017670000000000001,3e-6,47,131,0.002663,0.272665,0.003672,1.3000000000000001e-5,6
55,148,0.001268,0.209054,0.001668,3e-6,33,150,0.001338,0.160147,0.001603,3e-6,47,124,0.001685,0.22744,0.002114,4e-6,6
16,83,0.012523000000000001,0.720484,0.018224,3.32e-4,26,65,0.025309,2.203338,0.030999000000000002,9.599999999999999e-4,28,61,0.021085,1.7325169999999999,0.025875,6.68e-4,4
29,102,0.002769,0.29149400000000003,0.003454,1.2e-5,27,74,0.008394,0.686738,0.010315000000000001,1.06e-4,28,78,0.009262000000000001,0.904284,0.012058,1.45e-4,7
20,89,0.005469,0.40092300000000003,0.0068200000000000005,4.6e-5,29,66,0.015809,1.2077719999999998,0.020279,4.07e-4,22,92,0.006298,0.541197,0.008249,6.8e-5,2
34,133,0.002441,0.240583,0.003771,1.4000000000000001e-5,32,103,0.002722,0.28324699999999997,0.0033659999999999996,1.1e-5,29,94,0.0045780000000000005,0.386533,0.005779,3.3e-5,6
63,174,6.46e-4,0.137874,8.14e-4,1e-6,79,173,5.18e-4,0.123233,0.00064900000000000005,0,55,165,8.14e-4,0.144511,0.001001,1e-6,0
39,127,0.0023539999999999998,0.22887800000000003,0.002889,8e-6,30,85,0.003915,0.44254899999999997,0.0049689999999999995,2.5e-5,23,75,0.008447,0.72501,0.010556999999999999,1.1100000000000001e-4,7
51,164,7.17e-4,0.120728,9.18e-4,1e-6,57,171,8.990000000000001e-4,0.150299,0.001118,1e-6,31,132,0.001276,0.15345999999999999,0.0015140000000000002,2e-6,0
68,184,6.25e-4,0.131664,7.84e-4,1e-6,54,148,8.97e-4,0.13936600000000002,0.001085,1e-6,69,176,7.32e-4,0.149195,9.23e-4,1e-6,0
57,165,7.82e-4,0.138324,9.570000000000001e-4,1e-6,62,150,6.96e-4,0.151572,8.410000000000001e-4,1e-6,70,180,5.57e-4,0.136932,6.98e-4,0,0
33,144,0.0016510000000000001,0.181096,0.002168,5e-6,27,83,0.005222999999999999,0.443007,0.006386,4.1e-5,24,77,0.006243,0.48621000000000003,0.007798,6.1e-5,5
107,177,3.2900000000000003e-4,0.106151,4.2199999999999996e-4,0,48,163,9.64e-4,0.14958,0.001175,1e-6,56,186,7.69e-4,0.150767,9.44e-4,1e-6,0
39,126,0.0017629999999999998,0.200506,0.002238,5e-6,29,137,0.001805,0.167204,0.0023769999999999998,6e-6,27,101,0.002827,0.272891,0.0035700000000000003,1.3000000000000001e-5,0
